Time,Unix Time,Bit Depth (Feet),Depth (Feet),ROP (ft/hr)
12/30/20 0:08:01,1609286881,8602.3,8605,0
12/30/20 0:08:02,1609286882,8601.4,8605,0
12/30/20 0:08:03,1609286883,8601.4,8605,0
12/30/20 0:08:05,1609286885,8601.7,8605,0
12/30/20 0:08:06,1609286886,8601.9,8605,0
12/30/20 0:08:07,1609286887,8601.9,8605,0
12/30/20 0:08:08,1609286888,8601.9,8605,0
12/30/20 0:08:09,1609286889,8602.1,8605,0
12/30/20 0:08:10,1609286890,8602.4,8605,0
12/30/20 0:08:11,1609286891,8602.8,8605,0
12/30/20 0:08:12,1609286892,8603,8605,0
12/30/20 0:08:13,1609286893,8603.3,8605,0
12/30/20 0:08:14,1609286894,8603.3,8605,0
12/30/20 0:08:15,1609286895,8603.3,8605,0
12/30/20 0:08:16,1609286896,8603.4,8605,0
12/30/20 0:08:17,1609286897,8603.7,8605,0
12/30/20 0:08:18,1609286898,8603.8,8605,0
12/30/20 0:08:19,1609286899,8604.3,8605,0
12/30/20 0:08:20,1609286900,8604.6,8605,0
12/30/20 0:08:21,1609286901,8604.7,8605,0
12/30/20 0:08:22,1609286902,8605.1,8605.1,444.2
12/30/20 0:08:23,1609286903,8605.2,8605.2,444.2
12/30/20 0:08:24,1609286904,8605.6,8605.6,636.4
12/30/20 0:08:25,1609286905,8605.6,8605.6,636.4
12/30/20 0:08:26,1609286906,8605.6,8605.6,636.4
12/30/20 0:08:27,1609286907,8605.6,8605.6,636.4
12/30/20 0:08:28,1609286908,8605.6,8605.6,636.4
12/30/20 0:08:29,1609286909,8605.6,8605.6,636.4
12/30/20 0:08:30,1609286910,8605.6,8605.6,636.4
12/30/20 0:08:31,1609286911,8605.6,8605.6,636.4
12/30/20 0:08:32,1609286912,8605.6,8605.6,636.4
12/30/20 0:08:33,1609286913,8605.6,8605.6,636.4
12/30/20 0:08:34,1609286914,8605.6,8605.6,636.4
12/30/20 0:08:35,1609286915,8605.6,8605.6,636.4
12/30/20 0:08:36,1609286916,8605.6,8605.6,636.4
12/30/20 0:08:37,1609286917,8605.7,8605.7,636.4
12/30/20 0:08:38,1609286918,8605.7,8605.7,564.3
12/30/20 0:08:39,1609286919,8605.8,8605.8,564.3
12/30/20 0:08:40,1609286920,8605.9,8605.9,527.2
12/30/20 0:08:41,1609286921,8606,8606,527.2
12/30/20 0:08:42,1609286922,8606.1,8606.1,516.7
12/30/20 0:08:43,1609286923,8606.2,8606.2,380
12/30/20 0:08:44,1609286924,8606.4,8606.4,378.7
12/30/20 0:08:45,1609286925,8606.6,8606.6,495.2
12/30/20 0:08:46,1609286926,8606.8,8606.8,574.1
12/30/20 0:08:47,1609286927,8606.8,8606.8,607.1
12/30/20 0:08:48,1609286928,8607.2,8607.2,665.5
12/30/20 0:08:50,1609286930,8607.4,8607.4,665.5
12/30/20 0:08:51,1609286931,8607.6,8607.6,658.3
12/30/20 0:08:52,1609286932,8607.8,8607.8,657.5
12/30/20 0:08:53,1609286933,8608.1,8608.1,685.8
12/30/20 0:08:54,1609286934,8608.1,8608.1,685.8
12/30/20 0:08:55,1609286935,8608.3,8608.3,658.1
12/30/20 0:08:56,1609286936,8608.4,8608.4,658.6
12/30/20 0:08:57,1609286937,8608.6,8608.6,658.6
12/30/20 0:08:58,1609286938,8608.7,8608.7,631.6
12/30/20 0:08:59,1609286939,8608.9,8608.9,573.6
12/30/20 0:09:00,1609286940,8609.1,8609.1,573.6
12/30/20 0:09:01,1609286941,8609.2,8609.2,521.2
12/30/20 0:09:02,1609286942,8609.3,8609.3,512.1
12/30/20 0:09:03,1609286943,8609.4,8609.4,512.1
12/30/20 0:09:04,1609286944,8609.6,8609.6,509.5
12/30/20 0:09:05,1609286945,8609.7,8609.7,492.4
12/30/20 0:09:06,1609286946,8609.9,8609.9,492.8
12/30/20 0:09:07,1609286947,8610,8610,502.1
12/30/20 0:09:08,1609286948,8610.1,8610.1,502.1
12/30/20 0:09:09,1609286949,8610.3,8610.3,537.1
12/30/20 0:09:10,1609286950,8610.4,8610.4,537.1
12/30/20 0:09:11,1609286951,8610.5,8610.5,534.1
12/30/20 0:09:12,1609286952,8610.7,8610.7,507.4
12/30/20 0:09:13,1609286953,8610.9,8610.9,538.7
12/30/20 0:09:14,1609286954,8610.9,8610.9,538.7
12/30/20 0:09:15,1609286955,8611,8611,538.7
12/30/20 0:09:16,1609286956,8611.2,8611.2,500.4
12/30/20 0:09:17,1609286957,8611.4,8611.4,518.9
12/30/20 0:09:18,1609286958,8611.5,8611.5,519.1
12/30/20 0:09:19,1609286959,8611.6,8611.6,519.1
12/30/20 0:09:20,1609286960,8611.8,8611.8,518.6
12/30/20 0:09:21,1609286961,8611.9,8611.9,520.4
12/30/20 0:09:22,1609286962,8612.1,8612.1,520.4
12/30/20 0:09:23,1609286963,8612.2,8612.2,498
12/30/20 0:09:24,1609286964,8612.3,8612.3,488.4
12/30/20 0:09:25,1609286965,8612.5,8612.5,488.4
12/30/20 0:09:26,1609286966,8612.6,8612.6,519.7
12/30/20 0:09:27,1609286967,8612.8,8612.8,519.8
12/30/20 0:09:28,1609286968,8613,8613,520.3
12/30/20 0:09:29,1609286969,8613.1,8613.1,529.6
12/30/20 0:09:30,1609286970,8613.2,8613.2,529.6
12/30/20 0:09:31,1609286971,8613.4,8613.4,520.6
12/30/20 0:09:32,1609286972,8613.5,8613.5,503.6
12/30/20 0:09:33,1609286973,8613.7,8613.7,503.2
12/30/20 0:09:34,1609286974,8613.8,8613.8,503.2
12/30/20 0:09:35,1609286975,8613.9,8613.9,503.2
12/30/20 0:09:36,1609286976,8614.1,8614.1,520.3
12/30/20 0:09:37,1609286977,8614.3,8614.3,530.5
12/30/20 0:09:38,1609286978,8614.3,8614.3,530.5
12/30/20 0:09:39,1609286979,8614.5,8614.5,521.7
12/30/20 0:09:40,1609286980,8614.7,8614.7,521.8
12/30/20 0:09:41,1609286981,8614.8,8614.8,521.8
12/30/20 0:09:42,1609286982,8615,8615,515.5
12/30/20 0:09:43,1609286983,8615.1,8615.1,524.8
12/30/20 0:09:44,1609286984,8615.2,8615.2,524.8
12/30/20 0:09:45,1609286985,8615.4,8615.4,524.8
12/30/20 0:09:46,1609286986,8615.5,8615.5,547.2
12/30/20 0:09:47,1609286987,8615.7,8615.7,547.2
12/30/20 0:09:48,1609286988,8615.8,8615.8,547.1
12/30/20 0:09:49,1609286989,8615.9,8615.9,521
12/30/20 0:09:50,1609286990,8616.1,8616.1,521
12/30/20 0:09:51,1609286991,8616.2,8616.2,502.1
12/30/20 0:09:52,1609286992,8616.2,8616.2,444.1
12/30/20 0:09:53,1609286993,8616.4,8616.4,444.1
12/30/20 0:09:54,1609286994,8616.5,8616.5,434.1
12/30/20 0:09:55,1609286995,8616.7,8616.7,434.1
12/30/20 0:09:56,1609286996,8616.8,8616.8,434.1
12/30/20 0:09:57,1609286997,8616.9,8616.9,436
12/30/20 0:09:58,1609286998,8617,8617,520.2
12/30/20 0:09:59,1609286999,8617.2,8617.2,520.2
12/30/20 0:10:00,1609287000,8617.3,8617.3,530.1
12/30/20 0:10:01,1609287001,8617.5,8617.5,530.1
12/30/20 0:10:02,1609287002,8617.6,8617.6,568.9
12/30/20 0:10:03,1609287003,8617.8,8617.8,568.9
12/30/20 0:10:04,1609287004,8618,8618,536.6
12/30/20 0:10:05,1609287005,8618.1,8618.1,536.7
12/30/20 0:10:06,1609287006,8618.3,8618.3,545.4
12/30/20 0:10:07,1609287007,8618.3,8618.3,545.4
12/30/20 0:10:08,1609287008,8618.5,8618.5,555.8
12/30/20 0:10:09,1609287009,8618.7,8618.7,555.9
12/30/20 0:10:10,1609287010,8618.9,8618.9,581.2
12/30/20 0:10:11,1609287011,8619,8619,634.6
12/30/20 0:10:12,1609287012,8619.2,8619.2,668.7
12/30/20 0:10:13,1609287013,8619.4,8619.4,668.7
12/30/20 0:10:14,1609287014,8619.6,8619.6,643.6
12/30/20 0:10:15,1609287015,8619.7,8619.7,643.6
12/30/20 0:10:16,1609287016,8619.8,8619.8,618.1
12/30/20 0:10:17,1609287017,8620,8620,618.1
12/30/20 0:10:18,1609287018,8620.1,8620.1,571.7
12/30/20 0:10:19,1609287019,8620.3,8620.3,571.7
12/30/20 0:10:20,1609287020,8620.4,8620.4,544.9
12/30/20 0:10:21,1609287021,8620.7,8620.7,573.9
12/30/20 0:10:22,1609287022,8620.7,8620.7,573.9
12/30/20 0:10:23,1609287023,8620.9,8620.9,573.9
12/30/20 0:10:24,1609287024,8621.1,8621.1,564.2
12/30/20 0:10:25,1609287025,8621.2,8621.2,590.8
12/30/20 0:10:26,1609287026,8621.3,8621.3,598.9
12/30/20 0:10:27,1609287027,8621.5,8621.5,598.9
12/30/20 0:10:28,1609287028,8621.7,8621.7,544.6
12/30/20 0:10:29,1609287029,8621.7,8621.7,544.6
12/30/20 0:10:30,1609287030,8621.9,8621.9,544.6
12/30/20 0:10:31,1609287031,8622,8622,541.3
12/30/20 0:10:32,1609287032,8622.2,8622.2,515.5
12/30/20 0:10:33,1609287033,8622.3,8622.3,538.9
12/30/20 0:10:34,1609287034,8622.5,8622.5,538.9
12/30/20 0:10:35,1609287035,8622.6,8622.6,513.4
12/30/20 0:10:36,1609287036,8622.7,8622.7,485.2
12/30/20 0:10:37,1609287037,8622.9,8622.9,485.2
12/30/20 0:10:38,1609287038,8623.1,8623.1,487.7
12/30/20 0:10:39,1609287039,8623.1,8623.1,487.7
12/30/20 0:10:40,1609287040,8623.3,8623.3,499
12/30/20 0:10:41,1609287041,8623.4,8623.4,530.8
12/30/20 0:10:42,1609287042,8623.6,8623.6,530.8
12/30/20 0:10:43,1609287043,8623.7,8623.7,520.3
12/30/20 0:10:44,1609287044,8623.9,8623.9,541.3
12/30/20 0:10:45,1609287045,8624.1,8624.1,541.3
12/30/20 0:10:46,1609287046,8624.2,8624.2,534.6
12/30/20 0:10:47,1609287047,8624.4,8624.4,560.4
12/30/20 0:10:48,1609287048,8624.4,8624.4,560.4
12/30/20 0:10:49,1609287049,8624.6,8624.6,560.4
12/30/20 0:10:50,1609287050,8624.8,8624.8,545.1
12/30/20 0:10:51,1609287051,8625,8625,521
12/30/20 0:10:52,1609287052,8625,8625,521.1
12/30/20 0:10:53,1609287053,8625.2,8625.2,521.1
12/30/20 0:10:54,1609287054,8625.4,8625.4,521.3
12/30/20 0:10:55,1609287055,8625.5,8625.5,524.7
12/30/20 0:10:56,1609287056,8625.7,8625.7,524.7
12/30/20 0:10:57,1609287057,8625.8,8625.8,517.1
12/30/20 0:10:58,1609287058,8625.9,8625.9,517.1
12/30/20 0:10:59,1609287059,8626.1,8626.1,511
12/30/20 0:11:00,1609287060,8626.3,8626.3,516.9
12/30/20 0:11:01,1609287061,8626.4,8626.4,516.9
12/30/20 0:11:02,1609287062,8626.5,8626.5,525
12/30/20 0:11:03,1609287063,8626.7,8626.7,531
12/30/20 0:11:04,1609287064,8626.8,8626.8,531
12/30/20 0:11:05,1609287065,8627,8627,562.4
12/30/20 0:11:06,1609287066,8627.1,8627.1,562.4
12/30/20 0:11:07,1609287067,8627.3,8627.3,562.4
12/30/20 0:11:08,1609287068,8627.4,8627.4,562.4
12/30/20 0:11:09,1609287069,8627.6,8627.6,577.5
12/30/20 0:11:10,1609287070,8627.7,8627.7,577.5
12/30/20 0:11:11,1609287071,8627.9,8627.9,577.5
12/30/20 0:11:12,1609287072,8628,8628,547.6
12/30/20 0:11:13,1609287073,8628.1,8628.1,547.6
12/30/20 0:11:15,1609287075,8628.5,8628.5,547.6
12/30/20 0:11:16,1609287076,8628.6,8628.6,548.4
12/30/20 0:11:17,1609287077,8628.7,8628.7,548.4
12/30/20 0:11:18,1609287078,8628.9,8628.9,522
12/30/20 0:11:19,1609287079,8629.1,8629.1,512.9
12/30/20 0:11:20,1609287080,8629.1,8629.1,509
12/30/20 0:11:21,1609287081,8629.3,8629.3,518.3
12/30/20 0:11:22,1609287082,8629.5,8629.5,518.3
12/30/20 0:11:23,1609287083,8629.6,8629.6,518.3
12/30/20 0:11:24,1609287084,8629.8,8629.8,526.7
12/30/20 0:11:25,1609287085,8630,8630,526.7
12/30/20 0:11:26,1609287086,8630,8630,521.8
12/30/20 0:11:27,1609287087,8630.2,8630.2,514.7
12/30/20 0:11:28,1609287088,8630.4,8630.4,514.7
12/30/20 0:11:29,1609287089,8630.5,8630.5,515.6
12/30/20 0:11:30,1609287090,8630.7,8630.7,530.6
12/30/20 0:11:31,1609287091,8630.8,8630.8,530.6
12/30/20 0:11:32,1609287092,8631,8631,573.9
12/30/20 0:11:33,1609287093,8631,8631,573.9
12/30/20 0:11:34,1609287094,8631.3,8631.3,573.9
12/30/20 0:11:35,1609287095,8631.3,8631.3,573.6
12/30/20 0:11:36,1609287096,8631.5,8631.5,573.6
12/30/20 0:11:37,1609287097,8631.7,8631.7,576.3
12/30/20 0:11:38,1609287098,8631.8,8631.8,576.3
12/30/20 0:11:39,1609287099,8632,8632,562.3
12/30/20 0:11:40,1609287100,8632.1,8632.1,562.3
12/30/20 0:11:41,1609287101,8632.3,8632.3,565.4
12/30/20 0:11:42,1609287102,8632.5,8632.5,565.6
12/30/20 0:11:43,1609287103,8632.6,8632.6,565.6
12/30/20 0:11:44,1609287104,8632.8,8632.8,572.6
12/30/20 0:11:45,1609287105,8632.9,8632.9,572.6
12/30/20 0:11:46,1609287106,8633,8633,527.5
12/30/20 0:11:47,1609287107,8633.2,8633.2,537.9
12/30/20 0:11:48,1609287108,8633.3,8633.3,537.9
12/30/20 0:11:49,1609287109,8633.4,8633.4,537.9
12/30/20 0:11:50,1609287110,8633.6,8633.6,537.8
12/30/20 0:11:51,1609287111,8633.7,8633.7,537.7
12/30/20 0:11:52,1609287112,8633.9,8633.9,554.8
12/30/20 0:11:53,1609287113,8634.1,8634.1,554.8
12/30/20 0:11:54,1609287114,8634.2,8634.2,542
12/30/20 0:11:55,1609287115,8634.4,8634.4,542
12/30/20 0:11:56,1609287116,8634.5,8634.5,541.5
12/30/20 0:11:57,1609287117,8634.7,8634.7,541.3
12/30/20 0:11:58,1609287118,8634.9,8634.9,542.3
12/30/20 0:11:59,1609287119,8634.9,8634.9,542.3
12/30/20 0:12:00,1609287120,8635.1,8635.1,542.3
12/30/20 0:12:01,1609287121,8635.2,8635.2,520.9
12/30/20 0:12:02,1609287122,8635.4,8635.4,516.3
12/30/20 0:12:03,1609287123,8635.5,8635.5,519.2
12/30/20 0:12:04,1609287124,8635.7,8635.7,519.4
12/30/20 0:12:05,1609287125,8635.8,8635.8,519.4
12/30/20 0:12:06,1609287126,8635.9,8635.9,519.3
12/30/20 0:12:07,1609287127,8636.1,8636.1,528.3
12/30/20 0:12:08,1609287128,8636.3,8636.3,561.6
12/30/20 0:12:09,1609287129,8636.5,8636.5,587.4
12/30/20 0:12:10,1609287130,8636.6,8636.6,587.6
12/30/20 0:12:11,1609287131,8636.7,8636.7,587.6
12/30/20 0:12:12,1609287132,8636.8,8636.8,594.2
12/30/20 0:12:13,1609287133,8637,8637,594.2
12/30/20 0:12:14,1609287134,8637.2,8637.2,583.2
12/30/20 0:12:15,1609287135,8637.3,8637.3,530.3
12/30/20 0:12:16,1609287136,8637.5,8637.5,517.3
12/30/20 0:12:17,1609287137,8637.6,8637.6,517.2
12/30/20 0:12:18,1609287138,8637.8,8637.8,533.7
12/30/20 0:12:19,1609287139,8637.9,8637.9,534.4
12/30/20 0:12:20,1609287140,8638,8638,534.4
12/30/20 0:12:21,1609287141,8638.2,8638.2,534.4
12/30/20 0:12:22,1609287142,8638.3,8638.3,519.5
12/30/20 0:12:23,1609287143,8638.5,8638.5,514.1
12/30/20 0:12:24,1609287144,8638.6,8638.6,517.2
12/30/20 0:12:25,1609287145,8638.7,8638.7,517.2
12/30/20 0:12:26,1609287146,8638.9,8638.9,518.7
12/30/20 0:12:27,1609287147,8639.1,8639.1,525.6
12/30/20 0:12:28,1609287148,8639.1,8639.1,525.6
12/30/20 0:12:29,1609287149,8639.3,8639.3,525.6
12/30/20 0:12:30,1609287150,8639.5,8639.5,555.6
12/30/20 0:12:31,1609287151,8639.7,8639.7,555.7
12/30/20 0:12:32,1609287152,8639.8,8639.8,562.4
12/30/20 0:12:33,1609287153,8639.9,8639.9,562.4
12/30/20 0:12:34,1609287154,8640,8640,572.7
12/30/20 0:12:35,1609287155,8640.2,8640.2,582.8
12/30/20 0:12:36,1609287156,8640.4,8640.4,582.8
12/30/20 0:12:37,1609287157,8640.5,8640.5,522.8
12/30/20 0:12:38,1609287158,8640.6,8640.6,520.3
12/30/20 0:12:40,1609287160,8640.9,8640.9,511.3
12/30/20 0:12:41,1609287161,8641.1,8641.1,519.8
12/30/20 0:12:42,1609287162,8641.2,8641.2,519.8
12/30/20 0:12:43,1609287163,8641.5,8641.5,545.7
12/30/20 0:12:44,1609287164,8641.6,8641.6,545.7
12/30/20 0:12:45,1609287165,8641.7,8641.7,545.7
12/30/20 0:12:46,1609287166,8641.8,8641.8,542.4
12/30/20 0:12:47,1609287167,8642,8642,542.2
12/30/20 0:12:48,1609287168,8642.2,8642.2,542.5
12/30/20 0:12:49,1609287169,8642.3,8642.3,542.5
12/30/20 0:12:50,1609287170,8642.4,8642.4,520.3
12/30/20 0:12:51,1609287171,8642.5,8642.5,520.3
12/30/20 0:12:52,1609287172,8642.7,8642.7,505.8
12/30/20 0:12:53,1609287173,8642.8,8642.8,505.7
12/30/20 0:12:54,1609287174,8643,8643,511.9
12/30/20 0:12:55,1609287175,8643.1,8643.1,512.9
12/30/20 0:12:56,1609287176,8643.3,8643.3,530.4
12/30/20 0:12:57,1609287177,8643.4,8643.4,530.8
12/30/20 0:12:58,1609287178,8643.6,8643.6,530.8
12/30/20 0:12:59,1609287179,8643.7,8643.7,567.2
12/30/20 0:13:00,1609287180,8643.8,8643.8,567.2
12/30/20 0:13:01,1609287181,8644,8644,564.1
12/30/20 0:13:02,1609287182,8644.2,8644.2,564.1
12/30/20 0:13:03,1609287183,8644.3,8644.3,573.7
12/30/20 0:13:04,1609287184,8644.5,8644.5,573.7
12/30/20 0:13:05,1609287185,8644.7,8644.7,547.6
12/30/20 0:13:06,1609287186,8644.7,8644.7,547.6
12/30/20 0:13:07,1609287187,8644.9,8644.9,547.6
12/30/20 0:13:08,1609287188,8645.1,8645.1,546.3
12/30/20 0:13:09,1609287189,8645.2,8645.2,546.2
12/30/20 0:13:10,1609287190,8645.3,8645.3,549.7
12/30/20 0:13:11,1609287191,8645.5,8645.5,549.7
12/30/20 0:13:12,1609287192,8645.7,8645.7,523.5
12/30/20 0:13:13,1609287193,8645.7,8645.7,515.9
12/30/20 0:13:14,1609287194,8645.9,8645.9,515.9
12/30/20 0:13:15,1609287195,8646.1,8646.1,518.8
12/30/20 0:13:16,1609287196,8646.2,8646.2,518.8
12/30/20 0:13:17,1609287197,8646.4,8646.4,518.7
12/30/20 0:13:18,1609287198,8646.5,8646.5,527.6
12/30/20 0:13:19,1609287199,8646.6,8646.6,527.6
12/30/20 0:13:20,1609287200,8646.8,8646.8,562.4
12/30/20 0:13:21,1609287201,8647,8647,562.4
12/30/20 0:13:22,1609287202,8647.1,8647.1,559.1
12/30/20 0:13:23,1609287203,8647.3,8647.3,558.9
12/30/20 0:13:24,1609287204,8647.4,8647.4,558.9
12/30/20 0:13:25,1609287205,8647.5,8647.5,539.9
12/30/20 0:13:26,1609287206,8647.7,8647.7,501.6
12/30/20 0:13:27,1609287207,8647.7,8647.7,495.3
12/30/20 0:13:28,1609287208,8647.8,8647.8,495.3
12/30/20 0:13:29,1609287209,8647.9,8647.9,442.6
12/30/20 0:13:30,1609287210,8648.1,8648.1,442.4
12/30/20 0:13:31,1609287211,8648.2,8648.2,442.4
12/30/20 0:13:32,1609287212,8648.2,8648.2,407.5
12/30/20 0:13:33,1609287213,8648.4,8648.4,412
12/30/20 0:13:34,1609287214,8648.6,8648.6,438.8
12/30/20 0:13:35,1609287215,8648.7,8648.7,465.1
12/30/20 0:13:36,1609287216,8648.8,8648.8,465.1
12/30/20 0:13:37,1609287217,8649,8649,492.6
12/30/20 0:13:38,1609287218,8649.1,8649.1,497.7
12/30/20 0:13:39,1609287219,8649.3,8649.3,521.6
12/30/20 0:13:40,1609287220,8649.4,8649.4,521.9
12/30/20 0:13:41,1609287221,8649.6,8649.6,529.1
12/30/20 0:13:42,1609287222,8649.8,8649.8,529.1
12/30/20 0:13:43,1609287223,8649.8,8649.8,514.3
12/30/20 0:13:44,1609287224,8650,8650,514.3
12/30/20 0:13:45,1609287225,8650.2,8650.2,510.9
12/30/20 0:13:46,1609287226,8650.4,8650.4,536.9
12/30/20 0:13:47,1609287227,8650.5,8650.5,569.7
12/30/20 0:13:48,1609287228,8650.7,8650.7,578.5
12/30/20 0:13:49,1609287229,8650.9,8650.9,610
12/30/20 0:13:50,1609287230,8651,8651,636.9
12/30/20 0:13:51,1609287231,8651.3,8651.3,636.9
12/30/20 0:13:52,1609287232,8651.3,8651.3,626.6
12/30/20 0:13:53,1609287233,8651.5,8651.5,648.6
12/30/20 0:13:54,1609287234,8651.7,8651.7,648.6
12/30/20 0:13:55,1609287235,8651.9,8651.9,622.2
12/30/20 0:13:56,1609287236,8651.9,8651.9,594.9
12/30/20 0:13:57,1609287237,8652.1,8652.1,594.1
12/30/20 0:13:58,1609287238,8652.3,8652.3,594.1
12/30/20 0:13:59,1609287239,8652.4,8652.4,571.7
12/30/20 0:14:00,1609287240,8652.6,8652.6,546
12/30/20 0:14:01,1609287241,8652.7,8652.7,554.8
12/30/20 0:14:02,1609287242,8652.8,8652.8,554.8
12/30/20 0:14:03,1609287243,8652.9,8652.9,497.8
12/30/20 0:14:04,1609287244,8653.1,8653.1,497.8
12/30/20 0:14:05,1609287245,8653.3,8653.3,509.1
12/30/20 0:14:06,1609287246,8653.4,8653.4,509.1
12/30/20 0:14:07,1609287247,8653.6,8653.6,515.9
12/30/20 0:14:08,1609287248,8653.7,8653.7,515.9
12/30/20 0:14:09,1609287249,8653.9,8653.9,529.9
12/30/20 0:14:10,1609287250,8654,8654,529.9
12/30/20 0:14:11,1609287251,8654.1,8654.1,520
12/30/20 0:14:12,1609287252,8654.3,8654.3,519.8
12/30/20 0:14:13,1609287253,8654.4,8654.4,512.9
12/30/20 0:14:14,1609287254,8654.6,8654.6,512.9
12/30/20 0:14:15,1609287255,8654.8,8654.8,521.4
12/30/20 0:14:16,1609287256,8654.8,8654.8,521.4
12/30/20 0:14:17,1609287257,8655,8655,521.9
12/30/20 0:14:18,1609287258,8655.1,8655.1,521.9
12/30/20 0:14:19,1609287259,8655.2,8655.2,518.6
12/30/20 0:14:20,1609287260,8655.4,8655.4,518.3
12/30/20 0:14:21,1609287261,8655.6,8655.6,518.1
12/30/20 0:14:22,1609287262,8655.7,8655.7,518.2
12/30/20 0:14:23,1609287263,8655.8,8655.8,518.2
12/30/20 0:14:24,1609287264,8656,8656,518.2
12/30/20 0:14:25,1609287265,8656,8656,509.9
12/30/20 0:14:26,1609287266,8656.3,8656.3,509.9
12/30/20 0:14:27,1609287267,8656.4,8656.4,509.8
12/30/20 0:14:28,1609287268,8656.6,8656.6,542.7
12/30/20 0:14:29,1609287269,8656.7,8656.7,542.7
12/30/20 0:14:30,1609287270,8656.9,8656.9,531.4
12/30/20 0:14:31,1609287271,8657,8657,531.4
12/30/20 0:14:32,1609287272,8657.2,8657.2,545.8
12/30/20 0:14:33,1609287273,8657.4,8657.4,545.8
12/30/20 0:14:34,1609287274,8657.4,8657.4,513.1
12/30/20 0:14:35,1609287275,8657.6,8657.6,538
12/30/20 0:14:36,1609287276,8657.7,8657.7,538
12/30/20 0:14:37,1609287277,8657.9,8657.9,512
12/30/20 0:14:38,1609287278,8658,8658,512
12/30/20 0:14:39,1609287279,8658.1,8658.1,495.7
12/30/20 0:14:40,1609287280,8658.2,8658.2,494.7
12/30/20 0:14:41,1609287281,8658.4,8658.4,516.3
12/30/20 0:14:42,1609287282,8658.5,8658.5,542.8
12/30/20 0:14:43,1609287283,8658.7,8658.7,542.8
12/30/20 0:14:44,1609287284,8658.9,8658.9,544.5
12/30/20 0:14:45,1609287285,8658.9,8658.9,544.5
12/30/20 0:14:46,1609287286,8659.2,8659.2,518.6
12/30/20 0:14:47,1609287287,8659.3,8659.3,512.9
12/30/20 0:14:48,1609287288,8659.5,8659.5,512.9
12/30/20 0:14:49,1609287289,8659.6,8659.6,515.8
12/30/20 0:14:50,1609287290,8659.8,8659.8,516.2
12/30/20 0:14:51,1609287291,8659.9,8659.9,516.4
12/30/20 0:14:52,1609287292,8660,8660,516.4
12/30/20 0:14:53,1609287293,8660.2,8660.2,516.4
12/30/20 0:14:54,1609287294,8660.3,8660.3,500.9
12/30/20 0:14:55,1609287295,8660.4,8660.4,507.3
12/30/20 0:14:56,1609287296,8660.6,8660.6,532.5
12/30/20 0:14:57,1609287297,8660.8,8660.8,532.7
12/30/20 0:14:58,1609287298,8660.9,8660.9,533.5
12/30/20 0:14:59,1609287299,8661.1,8661.1,546.6
12/30/20 0:15:00,1609287300,8661.2,8661.2,546.6
12/30/20 0:15:01,1609287301,8661.3,8661.3,521.2
12/30/20 0:15:02,1609287302,8661.5,8661.5,522.3
12/30/20 0:15:03,1609287303,8661.6,8661.6,522.3
12/30/20 0:15:04,1609287304,8661.8,8661.8,522
12/30/20 0:15:05,1609287305,8661.9,8661.9,521.5
12/30/20 0:15:06,1609287306,8662.1,8662.1,547.1
12/30/20 0:15:07,1609287307,8662.2,8662.2,547.1
12/30/20 0:15:08,1609287308,8662.4,8662.4,535.7
12/30/20 0:15:09,1609287309,8662.5,8662.5,535.7
12/30/20 0:15:10,1609287310,8662.7,8662.7,535.7
12/30/20 0:15:11,1609287311,8662.8,8662.8,539.9
12/30/20 0:15:12,1609287312,8663,8663,539.9
12/30/20 0:15:13,1609287313,8663.1,8663.1,544
12/30/20 0:15:14,1609287314,8663.2,8663.2,544
12/30/20 0:15:15,1609287315,8663.4,8663.4,528.8
12/30/20 0:15:16,1609287316,8663.5,8663.5,522.3
12/30/20 0:15:17,1609287317,8663.7,8663.7,515.2
12/30/20 0:15:18,1609287318,8663.9,8663.9,515.1
12/30/20 0:15:19,1609287319,8663.9,8663.9,514.9
12/30/20 0:15:20,1609287320,8664.1,8664.1,515.2
12/30/20 0:15:21,1609287321,8664.3,8664.3,529.4
12/30/20 0:15:22,1609287322,8664.4,8664.4,529.4
12/30/20 0:15:23,1609287323,8664.5,8664.5,522.9
12/30/20 0:15:24,1609287324,8664.7,8664.7,517.5
12/30/20 0:15:25,1609287325,8664.8,8664.8,517.5
12/30/20 0:15:26,1609287326,8665,8665,517.5
12/30/20 0:15:27,1609287327,8665.1,8665.1,519.9
12/30/20 0:15:28,1609287328,8665.2,8665.2,519.9
12/30/20 0:15:29,1609287329,8665.4,8665.4,525.3
12/30/20 0:15:30,1609287330,8665.5,8665.5,525.3
12/30/20 0:15:31,1609287331,8665.7,8665.7,519.1
12/30/20 0:15:32,1609287332,8665.9,8665.9,519.1
12/30/20 0:15:33,1609287333,8666,8666,518.7
12/30/20 0:15:34,1609287334,8666.1,8666.1,518.6
12/30/20 0:15:35,1609287335,8666.3,8666.3,527.5
12/30/20 0:15:36,1609287336,8666.4,8666.4,527.5
12/30/20 0:15:37,1609287337,8666.5,8666.5,517.1
12/30/20 0:15:38,1609287338,8666.7,8666.7,517.1
12/30/20 0:15:39,1609287339,8666.8,8666.8,509.2
12/30/20 0:15:40,1609287340,8667,8667,509.2
12/30/20 0:15:41,1609287341,8667.1,8667.1,509.3
12/30/20 0:15:42,1609287342,8667.3,8667.3,522.7
12/30/20 0:15:43,1609287343,8667.4,8667.4,522.7
